id,parent_id,title,cited,authors,publishers,snippet,link,link_to_citers
1,-1,Surveillance of Marine Mammals in the Safety Zone around an Air Gun Array with the Help of a 360 Infrared Camera System,4,"J Weissenberger, DP Zitterbart - … on Health, Safety and Environment in …, 2012",onepetro.org,"… passive acoustic monitoring (PAM), Active Acoustic Monitoring (… an IR camera system for 
marine mammal detection during a … 939 marine mammals; 310 sightings of 534 marine mamals …",https://onepetro.org/SPEHSE/proceedings-abstract/12HSE/All-12HSE/SPE-158038-MS/158874,"https://scholar.google.com/scholar?cites=6203801522146985448&as_sdt=2005&sciodt=0,5&hl=en"
2,-1,Insights into Optimal Soft Start and Shutdown Procedures for Stationary or Moving Sound Sources,,"MA Ainslie, AM von Benda-Beckmann",2012 narcis.nl,"… To reduce the risk of impact on marine life of underwater sound generated by … is thought 
to increase the risk of hearing impairment and injury in marine mammals [3] and in fish [4]. For …",https://www.narcis.nl/publication/RecordID/oai:tudelft.nl:uuid%3Ae61a5841-8615-4121-bdbe-91f85855c9f4,
3,-1,Sensory systems,56,"G Dehnhardt - Marine mammal biology: An evolutionary …, 2002",books.google.com,"… Optical and acoustic cues were excluded by providing the seal with removable eye caps … 
water as well as in air, the eyes of marine mamals have to meet twofold requirements in order to …",https://books.google.com/books?hl=en&lr=&id=OwF05MfTagsC&oi=fnd&pg=PA116&dq=marine+mamals+acoustics&ots=mzpx7vxCE9&sig=NHHIU7astj0OOLdULcNOMj1PMJc,"https://scholar.google.com/scholar?cites=2783624711803744391&as_sdt=2005&sciodt=0,5&hl=en"
4,-1,Bioacoustic characteristic click sound and behaviour of male dolphins bottle nose (tursiops aduncus),16,"PD Wulandari, S Pujiyati, T Hestirianoto… - J Fisheries Livest …, 2016",academia.edu,"… This study using acoustic and behavioral observations of … fisheries, acoustic passive methods 
applied to monitor marine … Sound of mamals (dolphins) to in this research is the noise that …",https://www.academia.edu/download/44836978/bioacoustic-characteristic-click-sound-and-behaviour-of-male-dolphinsbottle-nose-tursiops-aduncus-2332-2608-1000160.pdf,"https://scholar.google.com/scholar?cites=4209713994017667304&as_sdt=2005&sciodt=0,5&hl=en"
5,-1,Bioacoustic characteristic of male dolphins bottle nose (Tursiops aduncus),15,"MZ Lubis, S Pujiyati… - International Journal of …, 2016",indianjournals.com,"… This research uses the method of the passive acoustic and … Signals obtained from recording 
sound marine mammals that … Sound of mamals (dolphins) to in this research is the noise …",https://www.indianjournals.com/ijor.aspx?target=ijor:ijset1&volume=5&issue=1&article=009,"https://scholar.google.com/scholar?cites=7858837287797139189&as_sdt=2005&sciodt=0,5&hl=en"
6,-1,Marine mammals of the Southern Ocean,67,"DP Costa, DE Crocker",1996 sonoma-dspace.calstate.edu,"… calls, we should be able to follow the acoustic behavior of individuals. For example, Chris 
Clark … into how marine mammals use low frequency signals, and how they respond to acoustic …",http://sonoma-dspace.calstate.edu/handle/10211.1/1411,"https://scholar.google.com/scholar?cites=13445468439118259931&as_sdt=2005&sciodt=0,5&hl=en"
7,-1,Woods Hole!,,A Samuels,1996 core.ac.uk,"… Of his book, Scamon (1874: 11) said: ""The chief object of ths work is to give as correct 
figures of the different speies of marine mamals... as could be obtained from a careful study of …",https://core.ac.uk/download/pdf/4164986.pdf,
8,-1,High-resolution behavioral mapping of electric fishes in Amazonian habitats,12,"MS Madhav, RP Jayakumar, A Demir, SA Stamper… - Scientific reports, 2018",nature.com,"… Audio systems that monitor autogenous acoustic signals, such as whale songs or bat … 
Acoustics 67, 1106–1117 Detection and localization of marine mamals using passive acoustics …",https://www.nature.com/articles/s41598-018-24035-5,"https://scholar.google.com/scholar?cites=9431905920706590787&as_sdt=2005&sciodt=0,5&hl=en"
9,-1,Beam Forming Property of Coded Acoustic Signal for Long-Range Acoustic Navigation of a Cruising Autonomous Underwater Vehicle,2,"Y Watanabe, H Ochi, T Shimura… - Japanese Journal of …, 2010",iopscience.iop.org,"… ing,17) or localization of see mamals.In this paper, a basic … the acoustic positioning signal 
transmitted from the ARP is estimated by the simple delayand-sum beam forming.The acoustic …",https://iopscience.iop.org/article/10.1143/JJAP.49.07HG13/meta,"https://scholar.google.com/scholar?cites=14503661485595888375&as_sdt=2005&sciodt=0,5&hl=en"
10,-1,Entwurf eines Echtzeit-Bildverarbeitungssystems zur automatischen Erkennung von Walen im Umfeld der Antarktis,,"M Ritter - 15 Jahre Künstliche Intelligenz an der TU Chemnitz, 2008",d-nb.info,"… Antarctic marine mamals and ocean acoustics. Konferenz-… de/acoustics/Publications/publications. 
html, 01.01. 2007. … Automatic Detection of Marine Mammals in the Vicinity of Polarstern-…",https://d-nb.info/1212667948/34#page=232,
11,-1,"SPECTRAL ANALYSIS WHISTLE, CLICK, DERUST SOUND OF DOLPHIN WITH BIO-ACOUSTIC METHOD",,"MZ Lubis, PD Wulandari",researchgate.net,"… in mamals of echolocation signals, data can be obtained from animals under natural conditions 
for which their sonar evolved. However, in field studies mamals … with the acoustic signal …",https://www.researchgate.net/profile/Muhammad-Zainuddin-Lubis/publication/300267967_SPECTRAL_ANALYSIS_WHISTLE_CLICK_DERUST_SOUND_OF_DOLPHIN_WITH_BIO-ACOUSTIC_METHOD/links/570a000e08ae8883a1fa5ac8/SPECTRAL-ANALYSIS-WHISTLE-CLICK-DERUST-SOUND-OF-DOLPHIN-WITH-BIO-ACOUSTIC-METHOD.pdf,
12,-1,FUNCTIoNAL AND DEscRIPTIvE ANATo oF THE BoTTLENosED DoLPHIN,,"RF Green, SH Ridgway, WE Evans",researchgate.net,"… Many as sume that our understanding of how this vast array of acoustic emissions are produced 
is … Evans, WE, 1973, Echo location by marine delphinids and one species of fresh-water …",https://www.researchgate.net/profile/Sam-Ridgway-2/publication/281313675_Functional_and_Descriptive_Anatomy_of_the_Bottlenosed_Dolphin_Nasolaryngeal_System_with_Special_Reference_to_the_Musculature_Associated_with_Sound_Production/links/55e8732508aeb65162630aab/Functional-and-Descriptive-Anatomy-of-the-Bottlenosed-Dolphin-Nasolaryngeal-System-with-Special-Reference-to-the-Musculature-Associated-with-Sound-Production.pdf,
13,-1,"Georgia's Coast: Tidal Flat Ecosystems, Ancient History, and Stewardship",,M Fairchild,mfairlady.com,"… Whether the underwater acoustics of the turbines harm marine life and how fish and marine 
mammals might interact with the turbine’s rotors… many marine species rely on the earth’s …",http://www.mfairlady.com/kayakinggeorgiacoast/,
14,-1,Distribution of cetaceans off the Society Islands (French Polynesia) as obtained from dedicated surveys,56,"A Gannier - Aquatic Mammals, 2000",cetaces.org,"… A passive acoustic device was used during two surveys, whose main focus was the … or 
oasis' can hardly be avoided by the marine ecologist involved in cetacean studies. In spite of …",https://www.cetaces.org/wp-content/uploads/2009/07/Gannier00_Society.pdf,"https://scholar.google.com/scholar?cites=12978187292339189396&as_sdt=2005&sciodt=0,5&hl=en"
15,-1,Harbour porpoises on Horns Reef-Effects of the Horns Reef wind farm. Annual status report 2003,2,"J Tougaard, J Carstensen, O Henriksen, J Teilmann…",2004 inis.iaea.org,"… Two species of marine mamals are abundant on Horns Reef and relevant to the wind farm: 
… gradual ramp-up of impact energy or underwater deployment of acoustic pingers and seal- …",https://inis.iaea.org/search/search.aspx?orig_q=RN:37113063,"https://scholar.google.com/scholar?cites=17602873129235239929&as_sdt=2005&sciodt=0,5&hl=en"
16,-1,Year-class strength and survival of O-group clupeoids,163,"PE Smith - Canadian Journal of Fisheries and Aquatic Sciences, 1985",cdnsciencepub.com,"… Global marine fish catch has been stable over the past decade but the clupeoid contribution 
has declined from one-half to one-third of the marine fish catch. Phis decline appears to be …",https://cdnsciencepub.com/doi/abs/10.1139/f85-263,"https://scholar.google.com/scholar?cites=7854730574076394651&as_sdt=2005&sciodt=0,5&hl=en"
17,-1,Publications of interest to the Marine Mammals Committee,,H Benke,vliz.be,"… Sperm whale acoustic survey off the Canary Islands, in an area of heavy maritime trafIk: 
prcliminary results. European Research on Cetaceans-8 Procecdings of the 8 Annual …",http://www.vliz.be/imisdocs/publications/275454.pdf,
18,-1,A hybrid underwater profiler used for persistent monitoring,8,"Y Zhu, X Xu, J Wang, C Yang, Q Li… - OCEANS 2015-MTS …, 2015",ieeexplore.ieee.org,"… The bottom-sitting keeps the HUP standing erect on the seabed realizing long-term acoustic 
monitoring especially for mamals. The ascending part works in gliding mode to rectify the …",https://ieeexplore.ieee.org/abstract/document/7401913/,"https://scholar.google.com/scholar?cites=6105133350818976184&as_sdt=2005&sciodt=0,5&hl=en"
19,-1,23rd Annual Conference of the European Cetacean Society “Climate Change and Marine Mammals”,,AMK Sitesi,2009 vliz.be,"… from DTAG acoustic recording tags … marine mamals. Findings can indicate that the low level 
of the anti-epizootic effectiveness of immune system was detected in the investigated marine …",http://www.vliz.be/imisdocs/publications/228940.pdf,
20,-1,Issuance of incidental harassment authorizations to Deepwater Wind for the take of marine mammals incidental to construction of the Block Island Wind Farm and …,,"J Fiorentino, D Wieting",2014 repository.library.noaa.gov,"… activities on marine mammals mainly involve acoustic effects; however, … marine mammal 
species and none is proposed to be authorized. NMFS expects that impacts to marine mamals …",https://repository.library.noaa.gov/view/noaa/5007,
21,-1,Implications for marine mammals of large-scale changes in the marine acoustic environment,384,"PL Tyack - Journal of Mammalogy, 2008",academic.oup.com,"The amount of underwater sound from ship traffic, commercial, research, and military sound 
sources has increased significantly over the past century. Marine mammals and many other …",https://academic.oup.com/jmammal/article-abstract/89/3/549/860105,"https://scholar.google.com/scholar?cites=10523351839450688574&as_sdt=2005&sciodt=0,5&hl=en"
22,-1,Studying the behaviour and sensory ecology of marine mammals using acoustic recording tags: a review,218,"M Johnson, NA de Soto, PT Madsen - Marine Ecology Progress Series, 2009",int-res.com,"… some applications of acoustic recording tags in marine mammal science, … of acoustic 
tags in studies of sound production, foraging, movement, and the effects of noise. The term ‘acoustic …",https://www.int-res.com/abstracts/meps/v395/p55-73/,"https://scholar.google.com/scholar?cites=15344705478381418212&as_sdt=2005&sciodt=0,5&hl=en"
23,-1,Underwater acoustics: noise and the effects on marine mammals,77,"C Erbe - A Pocket Handbook, 2011",oalib.hlsresearch.com,"… Acoustic pressure is due to a deviation from the ambient hydrostatic … components from 
engines and gears; these spectral lines form the acoustic signature of the ship and allow …",http://oalib.hlsresearch.com/PocketBook%203rd%20ed.pdf,"https://scholar.google.com/scholar?cites=5062330621244749836&as_sdt=2005&sciodt=0,5&hl=en"
24,-1,A digital acoustic recording tag for measuring the response of wild marine mammals to sound,887,"MP Johnson, PL Tyack - IEEE journal of oceanic engineering, 2003",ieeexplore.ieee.org,"… of marine mammals to acoustic stimuli. The following section describes the tag and the means 
by which it is attached to wild marine mammals… , its application to marine mammals is new. …",https://ieeexplore.ieee.org/abstract/document/1190131/,"https://scholar.google.com/scholar?cites=3719495592704005092&as_sdt=2005&sciodt=0,5&hl=en"
25,-1,A review and inventory of fixed autonomous recorders for passive acoustic monitoring of marine mammals.,157,"RS Sousa-Lima, TF Norris, JN Oswald… - … Mammals, 2013",academia.edu,"… acoustics for marine mammal … marine mammal sounds for extended time periods. An AR 
is defined as any electronic recording device or system that acquires and stores acoustic data …",https://www.academia.edu/download/34837119/SousaLimaetal2013_ARs.pdf,"https://scholar.google.com/scholar?cites=10223334971900293794&as_sdt=2005&sciodt=0,5&hl=en"
26,-1,Factors affecting the responses of marine mammals to acoustic disturbance,134,"D Wartzok, AN Poppper, J Gordon, J Merrill - Marine Technology Society …, 2004",trid.trb.org,"… MARINE MAMMALS TO ACOUSTIC DISTURBANCE This paper discusses a wide range of 
marine mammals… to affect the mammal response to these acoustic disturbances: individual …",https://trid.trb.org/view/700638,"https://scholar.google.com/scholar?cites=11139512210053263620&as_sdt=2005&sciodt=0,5&hl=en"
27,-1,Estimates of blast injury and acoustic trauma zones for marine mammals from underwater explosions,153,"DR Ketten - Sensory systems of aquatic mammals, 1995",csi.whoi.edu,"… How labile is the ear of any marine mammal species? Given that marine mammals are highly 
aural animals, we expect serious im- pact from even minor acoustic trauma. The alternative …",https://csi.whoi.edu/sites/default/files/literature/Full%20Text_31/index.pdf,"https://scholar.google.com/scholar?cites=584766263595445354&as_sdt=2005&sciodt=0,5&hl=en"
28,-1,A new framework for assessing the effects of anthropogenic sound on marine mammals in a rapidly changing Arctic,142,"SE Moore, RR Reeves, BL Southall, TJ Ragen… - …, 2012",academic.oup.com,"… on the acoustic habitats that constitute the aggregate sound field from multiple sources, 
compiled at spatial and temporal scales consistent with the ecology of Arctic marine mammals. …",https://academic.oup.com/bioscience/article-abstract/62/3/289/359461,"https://scholar.google.com/scholar?cites=9166633247788960372&as_sdt=2005&sciodt=0,5&hl=en"
29,-1,A review of current marine mammal detection and classification algorithms for use in automated passive acoustic monitoring,53,"M Bittle, A Duncan - Proceedings of Acoustics, 2013",Citeseer,"… Passive Acoustic Monitoring (PAM) of marine mammals … Acoustics can provide a means 
of monitoring animals at great … It was not applied to marine mammals in this study but the …",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1038.4943&rep=rep1&type=pdf,"https://scholar.google.com/scholar?cites=15272561575058455716&as_sdt=2005&sciodt=0,5&hl=en"
30,-1,Monitoring marine mammal acoustics using wave glider,42,"S Wiggins, J Manley, E Brager… - OCEANS 2010 MTS …, 2010",ieeexplore.ieee.org,"… are being investigated with acoustic and engineering trials in … broad-band recordings of 
marine mammals can be made from … with which to further our understanding of marine mammals. …",https://ieeexplore.ieee.org/abstract/document/5664537/,"https://scholar.google.com/scholar?cites=6282051174341825209&as_sdt=2005&sciodt=0,5&hl=en"
31,-1,NMML Acquisitions: May–June 2009,,EE Zones,Citeseer,"… Potential impacts of climate change and greenhouse gas emissions on Mediterranean marine 
… Lipids and stable isotopes in marine food webs in West Greenland: trophic relations and …",https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.225.8248&rep=rep1&type=pdf,
32,-1,Management and conseration of renewable marine resources in the South Asian Seas region,2,"IU CN, UN EP",1985,,,"https://scholar.google.com/scholar?cites=9193773469691331256&as_sdt=2005&sciodt=0,5&hl=en"
33,-1,Needfinding for a wind propelled autonomous surface vehicle,,N Kyyrönen,2019 aaltodoc.aalto.fi,"… Sea, this time to listen to marine mammals with passive acoustics and to quantify the spatial 
… acoustic monitoring - Monitoring for detection, classification and localizing marine mamals …",https://aaltodoc.aalto.fi/handle/123456789/39142,
34,-1,"Resource and habitat use of northern bottlenose whales in the Gully: ecology, diving and ranging behaviour",24,SK Hooker,2001 bac-lac.gc.ca,"… of these data For assistance in helping me get started with the acoustic analyses in Chapter 
… In developing marine mammal conservation strategies, it is therefore usefui to examine the …",https://www.bac-lac.gc.ca/eng/services/theses/Pages/item.aspx?idNumber=1006737008,"https://scholar.google.com/scholar?cites=1454761875810990198&as_sdt=2005&sciodt=0,5&hl=en"
35,-1,BAY OF BISCAY AND GULF OF CADIZ,,"EAEAE Andonegi, ML IEO, GFCS Gustavo…",2015 ices.dk,"… The work proposed in this project is being developed in two exploited marine ecosystems, 
being both of them subareas of the ICES Ecoregion G - South European Atlantic Shelf: the …",https://www.ices.dk/about-ICES/projects/Documents/Science%20Fund/03_Comparison%20of%20trophic%20control%20dynamics%20between%20two%20areas%20of%20the%20western%20European%20Shelf%20Seas.pdf,
36,-1,AMENDMENTS TO THE CONSTITUTION,,A Monday,Wiley Online Library,,,
37,-1,Ecology Of River Otters (Lutra Canadensis) In Marine Coastal Environments.,6,WS Home,1982 search.proquest.com,"… I was able to carry out hydrophone acoustic studies of the marine mammals and other … 
mamals to post-lutromorphic otarioid and phocoid lineages was complete. The possible marine …",https://search.proquest.com/openview/861a473e8168254ebe03b0812035a96c/1?pq-origsite=gscholar&cbl=18750&diss=y,"https://scholar.google.com/scholar?cites=7485515579074616686&as_sdt=2005&sciodt=0,5&hl=en"
38,-1,A GUIDE TO THE TECHNICAL,,AN ANNOTATED,1970 Citeseer,"… Covers following disciplines of interest to marine scientists: acoustics, atmospheric sciences… 
marine biology, marine geology, general physical and chemical oceanography, and marine …",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.995.666&rep=rep1&type=pdf,
39,-1,"Application of best practices and evaluation of the performance in health, safety and environment management for a large seismic programme offshore Uruguay",1,"P Gristo, H De Santa Ana, R Martino… - SPE Latin American …, 2015",onepetro.org,"… Seismic sound potentially interfers in the communication, ecolocalization, feeding and 
reproductive capabilities of the marine organisms. In particular for marine mamals, it has been …",https://onepetro.org/SPELAHS/proceedings-abstract/15LAHS/All-15LAHS/SPE-174132-MS/182959,"https://scholar.google.com/scholar?cites=8853798692485960659&as_sdt=2005&sciodt=0,5&hl=en"
40,-1,"Workshop on Marine Mammal-Fisheries Interactions in the Northeastern Pacific: University Towers, Seattle, Washington 19-20 December 1977",,BR Mate,1980 repository.library.noaa.gov,"… of marine mammal s in US waters and the importation of marine mammal s and marine … 
to harass, hunt, capture, or kill any marine mammal and provi des a special exemption for the …",https://repository.library.noaa.gov/view/noaa/8156/noaa_8156_DS1.pdf,
41,-1,K. Attenborough,,"D Botteldooren, A Cummings, C Hansen, M Hodgson…",,,,
42,-1,J. Blauert,,"D Botteldooren, A Cummings, J Defrance, H Fuchs…",,,,
43,-1,Acoustic Response Frequency of Silky Shark and Tuna in Southern Coast of Java,,"AF Derian, A Alfadenata - INTER-NOISE and NOISE-CON …, 2017",ingentaconnect.com,"… the marine ecological conditions inhabited by marine biota. At sea, there are various kinds 
of marine … of echolocation or cooperative feeding signal of mamals. c. Frequency Masking …",https://www.ingentaconnect.com/content/ince/incecp/2017/00000255/00000002/art00081,
44,-1,How is sound conducted to the cochlea in toothed whales?,4,"A Zosuls, DC Mountain, DR Ketten - AIP Conference Proceedings, 2015",aip.scitation.org,"… This makes it plausible that significant acoustic energy is … (Siemens) at the WHOI marine 
mammal facility prior to dissection… Care was taken to ensure a sufficient piece of the acoustic fats …",https://aip.scitation.org/doi/abs/10.1063/1.4939361,"https://scholar.google.com/scholar?cites=11504701702279247321&as_sdt=2005&sciodt=0,5&hl=en"
45,-1,Do harp seals Phoca groenlandica exhibit particular prey preferences?,65,"U Lindstrøm, A Harbitz, T Haug… - ICES Journal of Marine …, 1998",academic.oup.com,"… In both years, acoustic surveys aimed to estimate the abundance of potential prey items were 
conducted concurrently with sealing activities. The abundance of prey differed substantially …",https://academic.oup.com/icesjms/article-abstract/55/5/941/691006,"https://scholar.google.com/scholar?cites=15968688353198970722&as_sdt=2005&sciodt=0,5&hl=en"
46,-1,Marine Mammals and Seismic Research in the Dutch Continental Shelf,,"JP van Dessel - SPE Health, Safety and Environment in Oil and Gas …, 1991",onepetro.org,"… Systematic observations of marine mamals … acoustic systems of marine mammals occurs. 
The extent of this interference, the conditions under which it occurs and the effects upon marine …",https://onepetro.org/SPEHSE/proceedings-abstract/91HSE/All-91HSE/SPE-23385-MS/53383,
47,-1,"Automated classification of beaked whales and other small odontocetes in the tongue of the ocean, bahamas",5,"S Jarvis, N DiMarzio, R Morrissey, D Morretti - OCEANS 2006, 2006",ieeexplore.ieee.org,"… Abstract: Navy sonar has recently been associated with a number of marine mammal … tags 
with acoustic monitoring and localization have resulted in sets of ""labeled"" acoustic data [3]. …",https://ieeexplore.ieee.org/abstract/document/4098920/,"https://scholar.google.com/scholar?cites=4443920465628259178&as_sdt=2005&sciodt=0,5&hl=en"
48,-1,Bioacústica de fondos marinos. Acústica aplicada a la pesca,3,"R Carbó, AC Molero, M Camarasa, JI Linares",2000 digital.csic.es,"… Dice Mac Lennan en su libro Fisheries Acoustic (1) que los ecos acústicos producidos en … 
the behaviour of Marine Mamals”, lo coordina el Instituto di Ricerche sulle Risorse Marine e l’…",https://digital.csic.es/handle/10261/6016,"https://scholar.google.com/scholar?cites=15332707987438731559&as_sdt=2005&sciodt=0,5&hl=en"
49,-1,A synopsis of marine animal underwater sounds in eight geographic areas,15,"WC Cummings, JF Fish",1971 apps.dtic.mil,"… The purposes of this report are to list the scaiferous marine animals that … Although all of the 
data included here pertain to marine mammals, we … However, infoination on fish acoustics …",https://apps.dtic.mil/sti/citations/ADA068875,"https://scholar.google.com/scholar?cites=11410777950340458180&as_sdt=2005&sciodt=0,5&hl=en"
50,-1,"Quantitative analysis of the vocal repertoire of Weddell seals (Leptonychotes weddelli) in McMurdo Sound, Antarctica",10,JA Thomas,1979 search.proquest.com,"… , the fast ice underwater acoustic environment is extremely quiet… 4 Population studies of 
marine mamals have emphasized … many problems inherent in sampling marine mammals. It was …",https://search.proquest.com/openview/c91520b5ae80050b62b82d15c96959ef/1.pdf?pq-origsite=gscholar&cbl=18750&diss=y,"https://scholar.google.com/scholar?cites=4570014376169572646&as_sdt=2005&sciodt=0,5&hl=en"
51,-1,Passive acoustic tomography: new concepts and applications using marine mammals: a review,41,"C Gervaise, S Vallez, C Ioana, Y Stéphan… - Journal of the Marine …, 2007",cambridge.org,"… a difficult technique requiring substantial effort in signal processing to tackle the unknowns 
of … knowledge about the source, signal processing and measurement system requirements. …",https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/passive-acoustic-tomography-new-concepts-and-applications-using-marine-mammals-a-review/C8A444A191290062B53A4ADDA6D43856,"https://scholar.google.com/scholar?cites=12445333709705629755&as_sdt=2005&sciodt=0,5&hl=en"
52,-1,A review of current marine mammal detection and classification algorithms for use in automated passive acoustic monitoring,53,"M Bittle, A Duncan - Proceedings of Acoustics, 2013",Citeseer,"… The detection and classification of marine mammal vocalisations is an important component 
in … Many signal processing algorithms to automate this process have been produced with …",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1038.4943&rep=rep1&type=pdf,"https://scholar.google.com/scholar?cites=15272561575058455716&as_sdt=2005&sciodt=0,5&hl=en"
53,-1,"Underwater transient signal processing: marine mammal identification, localization, and source signal deconvolution",15,"ZH Michalopoulou - … Acoustics, Speech, and Signal Processing, 1997",ieeexplore.ieee.org,"… In summary, performing marine mammal classification or identification through time-frequency 
domain methodologies, one could select the time dependence of the frequency content as …",https://ieeexplore.ieee.org/abstract/document/599685/,"https://scholar.google.com/scholar?cites=13668043742977801184&as_sdt=2005&sciodt=0,5&hl=en"
54,-1,Signal Processing: Passive Acoustic in Fisheries and Marine Mammals,7,"ZM Lubis, M Mujahid, MS Harahap… - J Biosens …, 2016",researchgate.net,"… Passive acoustic methods used to monitor marine mammal belonging to [2]. In general, 
the signal obtained from the sound recording valuable animals are so weak that require …",https://www.researchgate.net/profile/Muhammad-Zainuddin-Lubis/publication/303843484_Signal_Processing_Passive_Acoustic_in_Fisheries_and_Marine_Mammals/links/5abdec850f7e9bfc0457dd8c/Signal-Processing-Passive-Acoustic-in-Fisheries-and-Marine-Mammals.pdf,"https://scholar.google.com/scholar?cites=10202455044772661911&as_sdt=2005&sciodt=0,5&hl=en"
55,-1,Communication masking in marine mammals: A review and research strategy,297,"C Erbe, C Reichmuth, K Cunningham, K Lucke… - Marine pollution …, 2016",Elsevier,"… the way in which marine mammals receive acoustic signals (ie, … ), but less so in marine 
mammals. Anthropogenic underwater … in marine mammals, summarise data on marine mammal …",https://www.sciencedirect.com/science/article/pii/S0025326X15302125,"https://scholar.google.com/scholar?cites=10436088473264348238&as_sdt=2005&sciodt=0,5&hl=en"
56,-1,Marine mammals and noise,2842,"WJ Richardson, CR Greene Jr, CI Malme, DH Thomson",2013 books.google.com,"… has the potential"" to (A) ""injure a marine mammal or marine mammal stock in the wild"", or 
(B) ""disturb a marine mammal or marine mammal stock in the wild by causing disruption of …",https://books.google.com/books?hl=en&lr=&id=j6bYBAAAQBAJ&oi=fnd&pg=PP1&dq=signal+processing+for+marine+mammals&ots=BbRrAi8sQ9&sig=wK7TeWdJ95v23PQDL-GC61QrUrQ,"https://scholar.google.com/scholar?cites=13677807500080340015&as_sdt=2005&sciodt=0,5&hl=en"
57,-1,Advantages of the Hilbert Huang transform for marine mammals signals analysis,42,"O Adam - The Journal of the Acoustical Society of America, 2006",asa.scitation.org,"… by marine mammals. Our aim is not to generalize the results of this approach when applied 
to the emitted signals of all marine mammals but, … Different signal processing approaches are …",https://asa.scitation.org/doi/abs/10.1121/1.2354003,"https://scholar.google.com/scholar?cites=6988245525899707614&as_sdt=2005&sciodt=0,5&hl=en"
58,-1,New algorithms for open ocean marine mammal monitoring,26,"J Ward, M Fitzpatrick, N DiMarzio… - OCEANS 2000 MTS …, 2000",ieeexplore.ieee.org,"… range and signal processing hardware with state of the art passive marine mammal detection, 
… the data collected by the ongoing marine mammal monitoring program. Undersea range …",https://ieeexplore.ieee.org/abstract/document/882193/,"https://scholar.google.com/scholar?cites=279349677754726519&as_sdt=2005&sciodt=0,5&hl=en"
59,-1,On the use of time-frequency warping operators for analysis of marine-mammal signals,19,"C Ioana, A Quinquis - … , Speech, and Signal Processing, 2004",ieeexplore.ieee.org,"… of the marine-mammal signals are … for marine-mammal signal characterization. More precisely, 
many warping operators will be used to “linearize” the time-frequency content of the signal…",https://ieeexplore.ieee.org/abstract/document/1326330/,"https://scholar.google.com/scholar?cites=491954150468072479&as_sdt=2005&sciodt=0,5&hl=en"
60,-1,Automatic detection of marine mammals using information entropy,47,"C Erbe, AR King - The Journal of the Acoustical Society of America, 2008",asa.scitation.org,"… This article describes an automatic detector for marine mammal vocalizations. Even though 
… any type of call by a diversity of marine mammal species still poses quite a challenge—and …",https://asa.scitation.org/doi/abs/10.1121/1.2982368,"https://scholar.google.com/scholar?cites=4799356757437464340&as_sdt=2005&sciodt=0,5&hl=en"
61,-1,Automatic detection of marine mammals using information entropy,47,"C Erbe, AR King - The Journal of the Acoustical Society of America, 2008",asa.scitation.org,"… This article describes an automatic detector for marine mammal vocalizations. Even though 
… any type of call by a diversity of marine mammal species still poses quite a challenge—and …",https://asa.scitation.org/doi/abs/10.1121/1.2982368,"https://scholar.google.com/scholar?cites=4799356757437464340&as_sdt=2005&sciodt=0,5&hl=en"
62,-1,Determining the range to marine mammals in the Northern gulf of mexico via bayesian acoustic signal processing,1,"K Leftwich, G Drouant, JW Ioup - The Journal of the Acoustical …, 2020",asa.scitation.org,"… range of the marine mammal from the hydrophone. … marine mammal source. From this, 
we can determine a three-dimensional shell of most probable locations for the marine mammal…",https://asa.scitation.org/doi/abs/10.1121/1.5147191,"https://scholar.google.com/scholar?cites=9991284371340639716&as_sdt=2005&sciodt=0,5&hl=en"
63,-1,Sensory biophysics of marine mammals,207,"WA Watkins, D Wartzok - Marine Mammal Science, 1985",Wiley Online Library,"… other aspects of marine mammal biophysics including vibrissal … capabilities of different 
marine mammal sensory systems have … human and dolphin signal processing is the relationship …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1748-7692.1985.tb00011.x,"https://scholar.google.com/scholar?cites=8467969746157424384&as_sdt=2005&sciodt=0,5&hl=en"
64,-1,Echo-robust and real-time 3d tracking of marine mammals using their transient calls recorded by hydrophones array,14,"P Giraudet, H Glotin - … Acoustics Speech and Signal Processing …, 2006",ieeexplore.ieee.org,"… Processing marine mammals (MM) signal for 3D tracking has increasing interest for the 
study of the behavior of endangered species. Practically, real time systems are required, and it …",https://ieeexplore.ieee.org/abstract/document/1661180/,"https://scholar.google.com/scholar?cites=4634211417907710797&as_sdt=2005&sciodt=0,5&hl=en"
65,-1,Detection and classification of marine mammals using an LFAS system,23,"SP Van IJsselmuide, SP Beerens - Canadian Acoustics, 2004",researchgate.net,"… Incidents with marine mammals could be minimised or even avoided if this receiver is … ) 
capabilities for marine mammals. The development of a prototype marine mammal detector and …",https://www.researchgate.net/profile/Sander-Ijsselmuide/publication/277043415_Detection_and_classification_of_marine_mammals_using_an_LFAS_system/links/55a6376e08aec374938f89a4/Detection-and-classification-of-marine-mammals-using-an-LFAS-system.pdf,"https://scholar.google.com/scholar?cites=14933634935661212441&as_sdt=2005&sciodt=0,5&hl=en"
